response_id,random_text_flag,gender,region_raw,age,education_raw,residency_status_raw,ideology_scale_raw,party_id_raw,religion_raw,direct_pride_korea,direct_pride_korea_initial,list_pride_count,list_pride_treatment_arm,direct_nksk_maintain,list_nksk_count,list_nksk_treatment_arm,national_identity_strength
R_49Lq1pHbX1a3iPT,0,여성,서울,32,대학교,예,"1
진보",더불어민주당,불교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,4,Q61|Q62,약간 찬성함,3,Q64|Q65,9
R_4TBgGfQeP7cZLP2,0,여성,서울,22,고등학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,별로 자랑스럽지 않다,4,Q61|Q62,약간 찬성함,4,Q64|Q65,4
R_4BqNMsFEB0QyiEp,1,여성,전북,27,대학원 이상,예,2,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,전혀 찬성하지 않음,3,Q64|Q65,7
R_4LzCFhmxKImxDgJ,1,여성,충남,56,대학교,예,5,잘 모르겠다,기독교,별로 자랑스럽지 않다,전혀 자랑스럽지 않다,3,Q61|Q62,매우 찬성함,1,Q63|Q65,10
R_4jo0QWTIM6vp889,0,여성,광주,28,대학교,예,5,잘 모르겠다,불교,어느 정도 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q63|Q65,6
R_4jeTHZRqfaAi73B,0,여성,서울,31,대학원 이상,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,1,Q63|Q65,10
R_47DqQHvcQ0fBMl0,1,여성,서울,30,대학교,예,5,국민의힘,무교,매우 자랑스럽다,매우 자랑스럽다,1,Q60|Q62,약간 찬성함,1,Q64|Q65,8
R_43fOPVHHG3g8AyE,0,여성,서울,23,대학교,예,6,국민의힘,기독교,매우 자랑스럽다,매우 자랑스럽다,3,Q61|Q62,전혀 찬성하지 않음,1,Q64|Q65,7
R_4HvoiwUrv1oqaLD,1,여성,서울,63,대학교,예,8,잘 모르겠다,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q63|Q65,10
R_4Zx96MaA0kk63AJ,0,여성,대구,34,대학교,예,4,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,매우 찬성함,2,Q63|Q65,9
R_4WBRGrI7664mH9T,1,여성,전남,33,대학교,예,5,국민의힘,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,3,Q61|Q62,매우 찬성함,3,Q64|Q65,5
R_4E6o3W1oVH8xN12,0,여성,서울,31,전문 대학교(기술 학교 포함),예,5,녹색정의당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,10
R_41Awz2naLAkdvA8,0,여성,서울,23,대학교,예,5,국민의힘,기독교,매우 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,전혀 찬성하지 않음,0,Q63|Q65,7
R_42y5oBizxuxy9AK,0,여성,서울,34,대학원 이상,예,3,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,8
R_4rxIYokD9zzf4gY,1,여성,서울,24,대학교,예,"1
진보",잘 모르겠다,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,3,Q61|Q62,매우 찬성함,2,Q64|Q65,5
R_46gbkMVoPgOGp25,1,여성,서울,24,대학교,예,4,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,전혀 찬성하지 않음,1,Q63|Q65,6
R_4utB288IWsNOUBH,1,여성,서울,24,대학교,예,4,더불어민주당,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,1,Q63|Q65,10
R_4JdRGcBAZjz0N2N,1,여성,서울,34,대학원 이상,예,4,국민의힘,기독교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,3,Q60|Q62,약간 찬성함,2,Q64|Q65,6
R_4llzDgFCzFHXcnH,0,여성,경남,20,대학교,예,4,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,3,Q64|Q65,8
R_4K3lTwAFxmJoHQh,1,여성,서울,24,대학교,예,"1
진보",더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,10
R_4wiycgjhubtyuDH,1,여성,부산,27,전문 대학교(기술 학교 포함),예,"1
진보",잘 모르겠다,기독교,매우 자랑스럽다,매우 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q63|Q65,9
R_4PNpFNTPPmkdR5v,0,여성,충남,28,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,2,Q63|Q65,9
R_6QicysHk8N1D8f3,1,여성,서울,30,전문 대학교(기술 학교 포함),예,5,녹색정의당,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,2,Q63|Q65,7
R_4VkF8jZi6BGjnUK,0,여성,전북,32,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q60|Q62,약간 찬성함,2,Q63|Q65,5
R_4J9JzPkirqKqysG,0,여성,서울,58,대학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,8
R_4Po86MIVjXkZA8N,1,여성,서울,28,대학교,예,7,국민의힘,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q61|Q62,전혀 찬성하지 않음,1,Q64|Q65,7
R_4urCqLcupT7tPnm,1,여성,서울,18,고등학교,예,5,더불어민주당,기타,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q60|Q62,약간 찬성함,1,Q64|Q65,8
R_4YEGeqrE2V8K8kp,0,여성,서울,31,전문 대학교(기술 학교 포함),예,5,다른 정당,무교,어느 정도 자랑스럽다,별로 자랑스럽지 않다,1,Q60|Q62,약간 찬성함,3,Q64|Q65,8
R_4HA0WUq50FzhTvU,0,여성,서울,26,대학교,예,3,더불어민주당,불교,어느 정도 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,10
R_47DSozKqD4auPbr,0,여성,서울,22,고등학교,예,3,더불어민주당,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,2,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,8
R_4fVR4jxDPEPbLGP,0,여성,서울,29,대학원 이상,예,6,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q64|Q65,7
R_4JCxdikXswRAxdQ,0,여성,충북,59,고등학교,예,7,더불어민주당,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,4,Q61|Q62,전혀 찬성하지 않음,1,Q64|Q65,10
R_4CUN0qPgoAM3MCh,0,여성,서울,24,대학교,예,5,더불어민주당,무교,전혀 자랑스럽지 않다,전혀 자랑스럽지 않다,2,Q61|Q62,약간 찬성함,1,Q63|Q65,9
R_4nqlzX7G0YJpAiX,0,여성,서울,34,대학교,예,3,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4e2eSnoFRZy6EIF,1,여성,서울,33,대학교,예,4,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,전혀 찬성하지 않음,2,Q63|Q65,10
R_4co10nlPtzvUoUe,1,여성,경남,33,대학교,예,7,더불어민주당,무교,매우 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,매우 찬성함,2,Q64|Q65,9
R_4dMXs91g5ZBjsRy,1,여성,서울,55,대학교,예,5,다른 정당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,0,Q60|Q62,전혀 찬성하지 않음,1,Q63|Q65,8
R_4320gJyTA2b3SWZ,0,여성,충북,66,대학교,예,6,국민의힘,무교,별로 자랑스럽지 않다,어느 정도 자랑스럽다,0,Q61|Q62,매우 찬성함,2,Q64|Q65,10
R_4FD4rA0ATFHRkeh,0,여성,서울,55,고등학교,예,3,더불어민주당,불교,어느 정도 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,2,Q64|Q65,8
R_4aOOCM7p5H726M9,1,여성,서울,31,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,3,Q64|Q65,5
R_4V3bXAn8BW9oJCN,0,여성,서울,32,대학교,예,8,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,매우 찬성함,2,Q63|Q65,10
R_4Rw3Uu68kq3mYUo,0,여성,충북,32,고등학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,2,Q63|Q65,10
R_4nx5DDpH9a1724F,1,여성,충북,27,대학교,예,5,더불어민주당,무교,매우 자랑스럽다,매우 자랑스럽다,2,Q61|Q62,약간 찬성함,1,Q63|Q65,10
R_4m50UWoOn019kp3,0,여성,경남,32,대학원 이상,예,7,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q63|Q65,9
R_4gGrDVvytdxZ0nD,0,여성,서울,32,대학원 이상,예,7,잘 모르겠다,천주교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,매우 찬성함,2,Q63|Q65,6
R_4anb2j9qiDZKSgF,0,여성,서울,56,고등학교,예,"1
진보",더불어민주당,기독교,어느 정도 자랑스럽다,매우 자랑스럽다,3,Q61|Q62,매우 찬성함,1,Q63|Q65,10
R_4fVJ4n86SXCLKQF,1,여성,서울,56,고등학교,예,7,국민의힘,무교,매우 자랑스럽다,매우 자랑스럽다,3,Q61|Q62,매우 찬성함,1,Q63|Q65,9
R_42nrQE8737sUmUR,1,여성,서울,29,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,0,Q63|Q65,7
R_4BzK2T1zQG8I3jB,0,여성,서울,29,대학교,예,3,다른 정당,무교,어느 정도 자랑스럽다,별로 자랑스럽지 않다,1,Q61|Q62,약간 찬성함,1,Q64|Q65,5
R_4zmEHjIRKhsXvtT,1,여성,서울,27,대학교,예,"1
진보",다른 정당,무교,매우 자랑스럽다,매우 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,9
R_4Cyx2S5zpF0PJuP,1,여성,서울,33,대학원 이상,예,5,더불어민주당,무교,매우 자랑스럽다,어느 정도 자랑스럽다,1,Q61|Q62,별로 찬성하지 않음,1,Q64|Q65,8
R_4fx7igljtepaHrE,0,여성,인천,27,대학교,예,"1
진보",잘 모르겠다,무교,매우 자랑스럽다,매우 자랑스럽다,2,Q61|Q62,매우 찬성함,1,Q64|Q65,5
R_441UpazULWO2rgd,1,여성,울산,23,고등학교,예,6,잘 모르겠다,무교,매우 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q63|Q65,5
R_4w4vyYVFarGA05n,1,여성,대구,26,전문 대학교(기술 학교 포함),예,4,녹색정의당,무교,매우 자랑스럽다,매우 자랑스럽다,3,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,3
R_4kHLG7fZA7MkvzZ,0,여성,서울,63,대학원 이상,예,5,다른 정당,천주교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4lcUrnOpzSJo3KV,1,여성,세종,29,대학원 이상,예,6,녹색정의당,불교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,7
R_44jvRk3PYKNRFrf,1,여성,서울,32,대학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q61|Q62,별로 찬성하지 않음,0,Q64|Q65,7
R_4jSyWwsfmTak85E,0,여성,서울,27,대학교,예,2,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q63|Q65,10
R_41EKDOKUyFWcwmd,1,여성,전남,22,대학교,예,8,녹색정의당,기독교,별로 자랑스럽지 않다,전혀 자랑스럽지 않다,3,Q61|Q62,별로 찬성하지 않음,1,Q64|Q65,8
R_45Xz3Bnmzh8OLtL,1,여성,부산,18,대학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,매우 자랑스럽다,2,Q61|Q62,매우 찬성함,0,Q64|Q65,6
R_4wMudtNqy3msKlj,0,여성,서울,28,대학교,예,5,녹색정의당,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,3,Q61|Q62,약간 찬성함,1,Q63|Q65,8
R_4SSj5u00RnG76rn,1,여성,서울,28,대학교,예,5,다른 정당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,7
R_4PRVVKTtkTs3qfz,1,여성,제주,34,전문 대학교(기술 학교 포함),예,5,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,매우 찬성함,1,Q63|Q65,10
R_4h0cqWs9spjnXD5,1,여성,전북,28,대학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,0,Q60|Q62,약간 찬성함,1,Q63|Q65,7
R_4db0jzDRQg4u9Df,0,여성,부산,25,대학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,2,Q63|Q65,6
R_4k2Q5bgXtEByVj3,1,여성,대구,30,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,3,Q63|Q65,10
R_4rYsg0PCbSclS2l,1,여성,서울,18,고등학교,예,3,잘 모르겠다,무교,어느 정도 자랑스럽다,별로 자랑스럽지 않다,0,Q60|Q62,약간 찬성함,1,Q63|Q65,5
R_44o381rArKyg1od,1,여성,인천,22,대학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,3,Q63|Q65,10
R_4Uz4DfFyvjVDPFf,0,여성,충남,24,전문 대학교(기술 학교 포함),예,,잘 모르겠다,기타,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q63|Q65,9
R_41nDuuekh2bAh2B,0,여성,서울,32,대학교,예,5,국민의힘,기독교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,2,Q60|Q62,매우 찬성함,3,Q63|Q65,5
R_4Ph6l7wOhYAZ0Yn,1,여성,서울,24,전문 대학교(기술 학교 포함),예,3,잘 모르겠다,무교,매우 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,전혀 찬성하지 않음,1,Q64|Q65,8
R_411FNwdeNfOQRs1,1,여성,서울,20,대학교,예,5,더불어민주당,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q60|Q62,약간 찬성함,3,Q64|Q65,10
R_41v6qxqknliqbq9,0,여성,서울,30,대학교,예,3,더불어민주당,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,3,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,10
R_4et4FmIMiP7BmUc,1,여성,부산,20,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4TnsPvi89U8ZigP,0,여성,경남,23,대학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q60|Q62,약간 찬성함,2,Q64|Q65,9
R_4fiImcqlfnFMIgH,0,여성,서울,29,대학교,예,5,더불어민주당,천주교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q64|Q65,7
R_4QhjwasHIFabjLH,0,여성,서울,28,대학교,예,3,더불어민주당,기독교,별로 자랑스럽지 않다,전혀 자랑스럽지 않다,2,Q61|Q62,약간 찬성함,2,Q64|Q65,10
R_43r0EPoeCXhfMml,0,여성,서울,32,대학교,예,"10
보수",더불어민주당,불교,어느 정도 자랑스럽다,매우 자랑스럽다,4,Q61|Q62,약간 찬성함,3,Q63|Q65,8
R_4Kx0s9g0j9o3WTq,0,여성,부산,33,대학교,예,5,잘 모르겠다,기독교,별로 자랑스럽지 않다,전혀 자랑스럽지 않다,1,Q61|Q62,매우 찬성함,0,Q63|Q65,5
R_49XO55JcRYAn5pn,0,여성,서울,32,대학원 이상,예,4,잘 모르겠다,무교,어느 정도 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,9
R_4rYxSrpkWPaR8wq,0,여성,서울,23,대학교,예,4,더불어민주당,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,1,Q60|Q62,약간 찬성함,2,Q64|Q65,5
R_49g1o1TP16sEjIy,1,여성,부산,28,대학교,예,4,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,매우 찬성함,2,Q64|Q65,10
R_4X4o8IyqJzMbQXd,0,여성,광주,66,대학교,예,5,다른 정당,천주교,전혀 자랑스럽지 않다,전혀 자랑스럽지 않다,2,Q61|Q62,별로 찬성하지 않음,3,Q63|Q65,9
R_42nngxCl1RbGlck,0,남성,서울,75,고등학교,예,5,국민의힘,기독교,매우 자랑스럽다,매우 자랑스럽다,4,Q61|Q62,별로 찬성하지 않음,0,Q63|Q65,10
R_4tsVg69zptJDHBr,0,여성,서울,55,대학원 이상,예,6,다른 정당,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,9
R_4NDrc9E7tpjBLUe,1,여성,서울,56,대학교,예,"1
진보",더불어민주당,불교,어느 정도 자랑스럽다,매우 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q64|Q65,10
R_4cznh7fQOtfI7xk,1,남성,서울,55,대학교,예,7,국민의힘,무교,별로 자랑스럽지 않다,어느 정도 자랑스럽다,2,Q61|Q62,매우 찬성함,2,Q64|Q65,7
R_41cwd6ERWoa3xcL,1,여성,서울,65,대학교,예,9,국민의힘,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q60|Q62,매우 찬성함,2,Q64|Q65,8
R_4XoAZ78U5urMPhK,1,여성,서울,69,전문 대학교(기술 학교 포함),예,6,국민의힘,천주교,매우 자랑스럽다,매우 자랑스럽다,2,Q61|Q62,약간 찬성함,1,Q63|Q65,10
R_4ojtJQyo8GORsS4,1,남성,인천,72,전문 대학교(기술 학교 포함),예,4,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,9
R_449nDVqVHFj5R6h,0,남성,서울,56,대학교,예,3,더불어민주당,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,2,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,3
R_4M5IAW9BYKAsY1P,1,여성,경기도,59,고등학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,매우 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q64|Q65,10
R_4mDfctnxPvfyEBI,0,남성,광주,63,대학교,예,4,더불어민주당,천주교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,1,Q61|Q62,전혀 찬성하지 않음,1,Q64|Q65,5
R_4u8rTQhTOx3fKBX,0,남성,서울,57,대학원 이상,예,5,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,전혀 찬성하지 않음,1,Q63|Q65,9
R_4ZTsUawFGYdqRYS,0,여성,전남,58,대학원 이상,예,4,다른 정당,무교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,1,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4XjKwTNWdUQfm8N,0,여성,경기도,59,대학교,예,5,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q60|Q62,매우 찬성함,1,Q63|Q65,7
R_4QmLlp8xZLmdL9e,1,남성,경기도,56,전문 대학교(기술 학교 포함),예,5,국민의힘,천주교,어느 정도 자랑스럽다,매우 자랑스럽다,3,Q60|Q62,매우 찬성함,1,Q64|Q65,9
R_4LdVOnDAY7gcQJN,1,여성,서울,62,대학원 이상,예,3,더불어민주당,불교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,7
R_4hymbDOKhYmblSb,1,여성,서울,62,고등학교,예,7,잘 모르겠다,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,2,Q64|Q65,10
R_4H2hPVqrbf24xTC,1,남성,서울,67,대학원 이상,예,9,국민의힘,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,매우 찬성함,1,Q63|Q65,9
R_4AWpcr3jzaJtJde,0,여성,대구,58,대학교,예,5,더불어민주당,불교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,4,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,9
R_4ouu19vVBAx6P5W,1,여성,경기도,59,대학교,예,4,다른 정당,기독교,매우 자랑스럽다,매우 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,2,Q63|Q65,10
R_4IcnyPMm7nJipHI,0,남성,인천,57,전문 대학교(기술 학교 포함),예,4,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,9
R_4f07ydfkhCRlkoV,1,남성,서울,65,고등학교,예,9,국민의힘,천주교,어느 정도 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4y8B6vY8c1GAEcy,0,여성,경기도,76,대학교,예,"10
보수",국민의힘,불교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,2,Q61|Q62,약간 찬성함,1,Q64|Q65,10
R_4rkA67t4FVue1ei,1,여성,충남,58,대학원 이상,예,6,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q61|Q62,별로 찬성하지 않음,2,Q64|Q65,10
R_4R3op9sctsma3TT,0,남성,부산,60,대학교,예,6,더불어민주당,불교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,8
R_4DJJkm2ZBp4ggk9,1,남성,강원도,57,고등학교,예,2,더불어민주당,기독교,별로 자랑스럽지 않다,별로 자랑스럽지 않다,3,Q60|Q62,별로 찬성하지 않음,2,Q64|Q65,7
R_4MK9LZJwn31CbvZ,0,남성,강원도,59,대학교,예,5,녹색정의당,불교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,4,Q61|Q62,약간 찬성함,2,Q64|Q65,8
R_47Tkuw86F0TfDnr,1,남성,대전,67,대학교,예,6,국민의힘,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,4,Q61|Q62,약간 찬성함,2,Q64|Q65,9
R_4W5w5skFcMpIcnf,0,남성,대구,74,대학교,예,7,국민의힘,무교,매우 자랑스럽다,매우 자랑스럽다,3,Q61|Q62,약간 찬성함,3,Q63|Q65,10
R_4rIUX7IxzlOOeJL,0,여성,서울,62,전문 대학교(기술 학교 포함),예,6,국민의힘,천주교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,2,Q63|Q65,8
R_4w4gWvU3HeIcGo4,1,여성,인천,65,대학교,예,9,국민의힘,기독교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,0,Q60|Q62,약간 찬성함,1,Q64|Q65,10
R_4ifihq1X502XZaC,0,여성,대구,25,전문 대학교(기술 학교 포함),예,7,더불어민주당,무교,매우 자랑스럽다,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q63|Q65,10
R_4wnEL6vqlTel3od,1,여성,경기도,60,고등학교,예,4,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,4,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,8
R_4MYKqMyqfuOZFDP,1,여성,경기도,56,대학교,예,2,더불어민주당,무교,어느 정도 자랑스럽다,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,6
